audio,sentence
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_18_quan/41a49ebe-1ae1-433d-8cc8-b56efac4b0f9.wav,phối hợp với UBND cấp xã rà soát những khách hàng bị ảnh hưởng bởi cơn bão số 3
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_11_quan/b887fe60-8680-49e4-b662-eb7641d4c202.wav,"Đến nay, phòng giao dịch Ngân hàng Chính sách xã hội huyện Văn Lãng đã và đang triển khai cho vay 9 chương trình tín dụng chính sách"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_manh/f5fbff8f-3069-4955-9f28-3448617d0cad.wav,"Nói chung thu nhập anh em đều ổn định, đẩy là cái hay khi tham gia hợp tác xã."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_20_quan/88c30323-c4b6-499b-a55a-f4b01b89b56a.wav,"Phân công nhiệm vụ cụ thể, đảm bảo sự phối hợp chặt chẽ giữa các cơ quan, tổ chức, đơn vị có liên quan"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/ec801179-ff39-4f29-9e40-0db392f15354.wav,"phối hợp với Đồn Biên phòng triển khai hiệu quả ""Ngày hội Biên phòng toàn dân""."""
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_9_quan/f1a4fc37-59bf-4b1e-9c98-dc424191ce86.wav,tôi càng thêm yêu nghề và coi đó là động lực để tiếp tục cống hiến.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_quan/a163978a-f50e-4fa4-bc17-f14367cd4b0b.wav,"Bên cạnh đó, bản thân tôi cũng được hưởng đầy đủ chế độ chính sách theo Nghị quyết số 02 của HĐND tỉnh."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_14_quan/249975c8-8dfc-47fc-a72f-2216e0f34250.wav,"Công an tỉnh Lạng Sơn đã bố trí cán bộ, chiến sĩ thực hiện nhiệm vụ tại cơ sở cai nghiện."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_8_quan/1882caa8-2c30-4e92-9f36-d11326978922.wav,"Đồng thời phối hợp với các đơn vị liên quan mở các lớp tập huấn, hỗ trợ người dân về kiến thức, kỹ năng trồng và chăm sóc rừng."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_manh/bcb81359-030a-4e59-8fa9-44734e2199e3.wav,"người dân có con giống, để cày kéo phục vụ sản xuất nông nghiệp và bán để có thêm thu nhập, góp phần ổn định cuộc sống."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_12_quan/ada2b982-2f44-4235-9a4e-9493b77056a9.wav,đã chỉ đạo Trung tâm học tập cộng đồng chia thành 5 tổ đến 5 thôn tuyên truyền cho người dân
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_20_quan/7eeaee10-4e28-4482-acf5-4d892f3b6cae.wav,"có thêm nguồn vốn đầu tư chăn nuôi, trồng trọt, chuyển dịch cơ cấu kinh tế nông thôn, từng bước nâng cao thu nhập."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/c64e628f-6708-4476-8280-eceb64cc66d3.wav,"tham gia lao động cùng nhân dân, hỗ trợ bà con chuyển đổi giống cây trồng, vật nuôi."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_manh/ad2fbbce-3d33-47a8-b3d6-a56ee1fc245b.wav,việc công bố mở chính thức cửa khẩu song phương Thạc Long - Lý Vạn có ý nghĩa quan trọng trong thực hiện nhận thức chung
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_14_quan/debb5dfc-a223-442a-9e5d-9d192af64db2.wav,"Qua kiểm tra rà soát danh mục công trình cần đầu tư xây dựng gồm 23 công trình, với tổng mức đầu tư 77 tỷ đồng."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_manh/af6384fb-2a64-4595-9e86-f8cd44c2687c.wav,"Đông thời, tăng cường giao lưu hữu nghị giữa nhân dân địa phương hai bên biên giới và nhân dân hai nước Việt - Trung."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_8_quan/45b2d8b7-35c5-41dc-833e-da2f6a674053.wav,Ngay từ đầu tôi đã xác định làm thế nào để thực hiện tốt nhiệm vụ chuyên môn của mình
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/c97caf17-7d6e-4a27-8c8e-25696383f684.wav,"về cách tự chăm sóc sức khỏe của bản thân, tuyên truyền người thân trong gia đình thường xuyên quan tâm đến tâm tư của ông bà, bố mẹ già"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_12_quan/d4e14d97-5d64-4a09-8478-f2fc36bd1c91.wav,"Từ đó, bà con nhân dân chưa biết chữ nắm được tầm quan trọng của việc biết chữ và đăng ký tham gia các lớp xóa mù chữ"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_15_quan/3aab7087-bbbc-4659-86d5-2c83af80c784.wav,"Qua lớp học này tôi cũng hy vọng các học viên biết đọc, biết viết và có những năng lực nhất định để phục vụ cho cuộc sống."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_12_quan/4e1b83ea-599e-44c5-bc87-97debfee2d24.wav,"Thời gian tới, các địa phương trong tỉnh cần tiếp tục đẩy mạnh công tác tuyên truyền, nâng cao nhận thức của cả hệ thống chính t"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_quan/a9ddf5fb-5bfb-4aa1-a8e6-eafe69147015.wav,"đặc biệt khó khăn, trên địa bàn tỉnh Lạng Sơn."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_19_quan/abb25a7f-40d7-4e2f-b5b6-776ae3fab324.wav,"Kinh tế gia đình khó khăn trong khi thời gian điều trị lâu dài, bệnh nặng mất nhiều chi phí."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_5_quan/9c0f035d-f1d9-43f7-9946-5a6f7fa6d1f0.wav,"Tết ấm Xuân vui, Vui Tết thiếu nhi, Đêm hội trăng rằm... để động viên bệnh nhân điều trị nội trú."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_11_quan/0c86dcb5-cca5-401f-a09c-cbedaa9154c0.wav,"đẩy mạnh chuyển đổi số, ứng dụng công nghệ thông tin, tạo điều kiện thuận lợi cho các cá nhân, tổ chức."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/96360bc7-d67e-4435-8a45-dbae81f03bee.wav,"Bên cạnh đó, các y, bác sĩ trẻ còn tích cực tham gia hiến máu tình nguyện"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/edda44f8-6177-4c2b-81ea-e36efdff6bed.wav,"Chúng tôi cũng đã tiến hành phân luồng, điều tiết phương tiện một cách gọn gàng, ngăn nắp"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_8_quan/c96b9cd0-e184-4304-b235-150ecf9370fb.wav,"Bên cạnh đó, bản thân tôi cũng được hưởng đầy đủ chế độ chính sách theo Nghị quyết số 02 của HĐND tỉnh."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_9_quan/9ea1c129-4ba5-4032-ae59-4cb5ee7525b6.wav,"Dân quân Thường trực xã Quốc Khánh, Tràng Định, Lạng Sơn"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_manh/68508cbb-4da2-4ce0-89d6-0b34d574d8c4.wav,"thúc đẩy hoàn thiện các thủ tục, tiếp tục đề nghị Chính phủ hai nước thống nhất nâng cấp cửa khẩu Lý Vạn - Thạc Long lên cửa khẩu quốc tế,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_14_quan/9bd20a13-5453-48c9-bcfc-dd06a70364bd.wav,đáp ứng được nhu cầu công việc tạo được niềm tin cho người bệnh.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/129b277b-c3d2-481d-9e05-e6f686393023.wav,"Cùng với các ban ngành, đoàn thể của xã và Đồn Biên phòng Pò Mã cùng nhau tuần tra đường lên cột mốc."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_18_quan/524e40d7-e3b5-42e4-8bc0-725f71e5519c.wav,"cùng nhiều quy định khác đảm bảo đàn gia cầm có nguồn gốc, xuất xứ rõ ràng, không có dịch bệnh."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/115c3dd8-cd39-4028-81e6-ea0656858b3b.wav,"Hoàng Nông nổi bật với cảnh đẹp và thổ nhưỡng tuyệt vời,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_manh/824216c6-c98b-49cf-9cd4-0091122a941f.wav,Thưa đồng bào và các bạn!
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/2da3c034-eab8-4db7-a7c4-512ded25f601.wav,được xuất nhập khẩu một cách nhanh chóng trong ngày.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_quan/09b95dfa-3f66-4564-bc28-ec3489362ee4.wav,"Kết quả đó có sự đóng góp không nhỏ của những CCB không tiếc ""tắc vàng"""
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/b7e873f1-5fd2-4ba8-82a9-b9d626aafa9d.wav,"Thưa quý vị! Các cơ quan thực hiện sắp xếp, hợp nhất đã đi vào hoạt động ngay,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_manh/3f03920a-a5d2-4e05-a8c0-6dc39a0b3b9a.wav,và hàng hóa đến với cửa khẩu đều được thông quan trong ngày.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/d1170207-dcde-4ed9-b94c-cda9f78ca76c.wav,"giúp học sinh hiểu được ý nghĩa của việc này đối với tiết kiệm chi phí, bảo vệ môi trường."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_quan/e9e1c54a-b9ba-42f6-8b48-119af656dcbc.wav,CHÁO MỪNG ĐOÀN ĐẠI BIỂU TINH LẠN
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/bb4ad193-d0d8-4e58-ab91-0ee53105a007.wav,"chủ yếu là sử dụng lại nguyên trạng trụ sở cũ của các cơ quan, có sắp xếp, bố trí lại"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_5_quan/4934c0b8-3bc2-4904-9900-0d08fabcfa3b.wav,đến những người làm công tác xã hội như chúng tôi để hỗ trợ các bệnh nhân.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/587c5752-a912-41dd-98af-db69f7b4cef0.wav,"Những năm qua, ngành Bảo hiểm xã hội đã tập trung thực hiện ứng dụng giao dịch điện tử và giao dịch qua dịch vụ bưu chính"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_9_quan/041671eb-ab7c-4e5b-bc52-a7a927a4dcd1.wav,"Quan tâm xây dựng lực lượng dân quân tự vệ theo hướng ""Vững mạnh, rộng khắp"" đã và đang là hướng đi đúng đắn"""
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_18_quan/19af21e9-2820-48f9-9abf-88d49cf6e062.wav,"với mong muốn đem lại nhiều niềm vui để ông, bà tiếp tục phấn khởi, vui vẻ sống cùng con cháu lâu hơn."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/fa7b7e87-1926-4c89-ab5b-fa83c0600e8b.wav,"Các cấp Hội Phụ nữ cũng hỗ trợ thủ tục thành lập, vốn, kiến thức cho trên 100 tổ hợp tác và 28 hợp tác xã,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/a40f1371-b404-48f2-ae26-89cfd6e94b81.wav,"vì sạch sẽ, thoáng mát và có nhiều cây xanh."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_quan/f4ddf4f9-eb4b-473d-a17a-4d5d057be784.wav,"Nông dân là chủ thể quan trọng, giữ vai trò nòng cốt trong quá trình xây dựng nông thôn mới."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/7f5b8546-635c-47df-a8e0-51d68f254765.wav,và nhận thấy khu vực này có nhiều tiềm năng phát triển du lịch
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_20_quan/e95193a4-2961-4711-a11b-edbbcafb4290.wav,"đã không ngừng nỗ lực để giữ gìn, phát huy giá trị của then, đàn tính để tiếng tĩnh, lời then vang mãi mỗi mùa Xuân về."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_6_quan/8bf2a1bf-35a9-4677-be0d-76feead89d59.wav,"Được sự quan tâm của UBND huyện, Phòng GD&ĐT huyện, chính quyền địa phương, nhà trường đã được đầu tư"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_4_quan/d396172c-06d8-4334-9524-67eacf16be4f.wav,"của ông Lý Văn Thiện, xã Bắc Hùng, huyện Văn Lãng, tỉnh Lạng Sơn hỏi:"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/84653603-2127-442e-a7a2-a4ad289cc0dc.wav,có nhiều sách hay và ý nghĩa.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_manh/66f0e008-e4b7-4e4d-b478-3ac45b7d559c.wav,"tuyệt đối không để ngắt quãng, gián đoạn, nâng cao chất lượng phục vụ nhân dân."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/2626d6a4-cafe-45d3-965f-c7d99263c778.wav,"phổ biến tới nhân dân, thông tin kịp thời những khó khăn, tồn tại của tổ và các hộ vay để có hướng xử lý kịp thời."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/d6c4bddf-c27a-4c8e-9ec3-2dcc1f634734.wav,"Từ đó, tích cực tham gia đóng góp cho gia đình và xã hội, từng bước thích ứng với tình trạng già hóa dân số."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_18_quan/ff492bc9-e5bc-469d-91af-cbf8215d2dc6.wav,"Năm 2025, huyện Hữu Lũng có gần 1.900 người cao tuổi được chúc thọ, mừng thọ, trong đó, trên 100 tuổi có 10 cụ;"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/517d18ba-c379-4ccb-b5a9-f3cd7c75d9eb.wav,Chúng cháu thường xuyên tập luyện ở đây và thấy rằng đây là một nơi rất lý tưởng
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_9_quan/d28a85da-0447-4edc-b0f5-49b77cd2beb1.wav,"đã tăng cường công tác tuyên truyền đến từng hộ gia đình về mục đích, ý nghĩa của chương trình;"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_8_quan/0a7bd272-05f5-47eb-9b0e-f80761b5f53e.wav,vùng đồng bào dân tộc thiểu số trên địa bàn huyện.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_manh/9c5c7450-9e78-4419-9a4c-267f0e8acaf4.wav,20h30 ngày 15/4
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_quan/ab476b7c-bbfd-41a5-968d-a1810e833e76.wav,"Đồng thời, tổ chức truyền thông về vệ sinh nước sạch và phòng ngừa dịch bệnh tại các điểm cấp phát."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_17_quan/8cd39f27-45eb-4bd8-9bcb-cc53fd6af688.wav,PTV Hồng Sơn
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_5_quan/e61f0bcc-de4a-4f25-ad32-9d20111c108d.wav,"công việc hàng ngày của Phòng là tiếp đón, tư vấn, hướng dẫn, thăm hỏi và tìm hiểu hoàn cảnh của các bệnh nhân"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_4_quan/95bbe7ac-e33e-4bdc-95b1-dc0d4acd0578.wav,"Do vậy, chúng tôi đẩy mạnh công tác tuyên truyền để bà con hiểu và chấp hành tốt các quy định về an toàn giao thông."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/3f9fb606-df62-4424-92ff-015a3f9d7de5.wav,đăng tải trên trang thông tin điện tử phổ biến pháp luật của tỉnh.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_19_quan/56f28a13-5347-4307-967d-e09f8e4760b9.wav,Chương trình hôm nay có những nội dung chính sau:
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/a028b323-23bf-4421-9a09-8c05268a8505.wav,"Hàng năm, các cơ quan chuyên môn tổ chức khoảng 20 lớp tập huấn, hội thảo tuyên truyền nâng cao nhận thức,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_17_quan/dd6dc2ec-6541-40a0-a250-33cc74b56925.wav,"Lớp 7A2, Trường THCS xã Gia Cát, huyện Cao Lộc, Lạng Sơn"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_4_quan/43eaa63a-0a5f-4354-852a-86864c9d7e76.wav,"Ngay khi có quyết định phê duyệt nhu cầu xây mới, cải tạo nhà ở của cấp có thẩm quyền"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_6_quan/4c1205ea-87b8-4c05-a001-ae5764390966.wav,"Hôm nay, tôi được UBND xã mời đến để khám sức khỏe, chúng tôi được khám có rất nhiều ích lợi,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_11_quan/e7f2f573-96d8-4abe-84a1-f799e856a059.wav,sang nhận lương hưu không dùng tiền mặt.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/bb47cbff-9289-49ce-b4dc-c8ba9cfc3771.wav,trong cuộc chiến bảo vệ môi trường.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_4_quan/97fc64b6-2dc5-4495-a6df-12f0880095fb.wav,"Kết thúc chiến dịch, tất cả các em đã được tiêm theo đúng quy định, góp phần đảm bảo miễn dịch cộng đồng."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/de33bfc8-01bc-499e-a99e-87389573d852.wav,Thưa đồng bào và các bạn!
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_6_quan/c38de186-8db4-40b8-8d93-ab2e34c6e334.wav,"Khi lắp camera và wifi thì an ninh của thôn rất tốt, không có vụ việc như trộm cắp xảy ra,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_9_quan/4fef03b8-8234-49c4-9c05-169192f01686.wav,"Với tinh thần trách nhiệm và sự tận tụy, bác sĩ Vân nhiều năm liền đạt danh hiệu"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/fb36a03f-777d-4b82-a937-e13b80af5fe8.wav,"trong công tác phòng, chống thiên tai, tìm kiếm cứu hộ cứu nạn, điển hình là trong công tác phòng chống thiên tai"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_11_quan/a85d6699-5553-4904-a5d5-adb4b2ca184d.wav,"thời gian qua, ngành Bảo hiểm xã hội luôn quan tâm đến công tác cải cách thủ tục hành chính,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/7a7e3195-985b-4d11-9f62-20c34080d1a7.wav,"Với sự nỗ lực, đồng lòng của cả cộng đồng, văn hóa tiết kiệm điện đang ngày càng lan tỏa rộng khắp."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_17_quan/7e89151a-2069-450d-bf6e-9695542f634f.wav,"Chúng tôi thực hiện các mã QR tại các điểm di tích, để du khách hiểu được các giá trị di tích đó."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/23d8bc69-708f-4ea8-afca-a87dfaa6abde.wav,"cần sự chung tay của cộng đồng để tạo nên một môi trường xanh, sạch và đẹp."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_manh/26113967-49cd-4407-9dc2-8dc5bf730e40.wav,"Các đơn vị chức năng Công an tỉnh chuẩn bị đầy đủ cơ sở vật chất ứng dụng công nghệ thông tin, số hóa,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_15_quan/9e57ab92-d0e0-4881-abcd-4c5c89d0c4d6.wav,góp phần làm tăng tuổi thọ pin của thiết bị.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/3a9f6b27-5503-4b80-8417-2a76af249e51.wav,tiếp tục nâng cao các tiêu chí làm bước đệm để thực hiện xây dựng xã nông thôn mới nâng cao.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_11_quan/b371fe97-edab-42c6-90b0-1eec9ca38daa.wav,"từ lý thuyết và thực hành, hướng dẫn các bạn tiết kiệm điện từ trên lớp đến gia đình,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/eaabdae0-b4ca-47b9-8331-5b7fe8159dab.wav,Nhiều bạn trẻ tham gia phát triển và quảng bá du lịch địa phương
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_manh/1761a460-c02b-41ae-93f0-f1ce3ae17ddc.wav,"Cùng với Công an các địa phương, từ ngày 01/3 năm nay, Công an tỉnh Lạng Sơn chính thức tiếp nhận"
